item_id,pedido_id,produto_id,quantidade,preco_unitario,subtotal
5746688,983691,3474,3,291.93,875.79
9263745,427955,1211,2,701.91,1403.82
1356710,427955,1008,2,593.36,1186.72
2092493,427955,2484,1,230.09,230.09
9617811,687206,5426,1,760.41,760.41
5765379,968621,2166,1,299.82,299.82
4218885,968621,8625,3,237.92,713.76
1317269,968621,1984,3,51.61,154.83
3525213,968621,2611,2,394.98,789.96
6255644,119143,2151,1,510.42,510.42
9205391,220967,1739,3,748.94,2246.82
5690559,220967,9288,3,189.17,567.51
6326056,220967,7629,2,572.1,1144.2
5884071,220967,5004,2,415.29,830.58
9445143,407616,1450,3,572.14,1716.42
4065192,407616,6146,3,597.68,1793.04
9856139,407616,9986,3,203.89,611.67
8341310,407616,3342,3,498.71,1496.13
9233667,407616,4546,1,212.83,212.83
8957995,455701,3419,3,369.21,1107.63
9108329,455701,6220,2,582.67,1165.34
9645360,455701,8489,1,918.61,918.61
2335713,795373,3086,1,394.32,394.32
5323438,568535,5731,2,258.03,516.06
3313572,568535,3928,1,43.55,43.55
9807590,568535,2410,2,623.14,1246.28
1909144,568535,3723,1,546.9,546.9
8537544,456455,7454,2,439.61,879.22
5765924,456455,2611,3,394.98,1184.94
3016156,456455,8472,3,161.87,485.61
6674377,456455,6239,3,873.08,2619.24
7133932,743399,8851,1,547.86,547.86
6382844,743399,3519,1,802.67,802.67
3540858,743399,5599,2,816.02,1632.04
7245271,509745,7541,1,762.87,762.87
5881643,509745,1514,1,543.84,543.84
7702491,509745,6591,1,983.16,983.16
5433542,532978,6241,2,658.5,1317.0
4040362,532978,5599,3,816.02,2448.06
2060580,532978,9463,1,118.31,118.31
8110736,624593,5994,2,917.53,1835.06
6147945,624593,7759,1,434.9,434.9
7688879,923987,9351,1,740.81,740.81
1000957,923987,9162,2,261.33,522.66
8254387,923987,9571,2,416.11,832.22
8982866,923987,7393,1,454.38,454.38
6436744,362553,1149,1,659.69,659.69
2440236,362553,3187,1,522.81,522.81
7159293,362553,8011,2,888.52,1777.04
4821136,362553,4403,3,262.78,788.34
4969609,362553,6136,1,293.73,293.73
3566035,229451,6678,3,840.66,2521.98
6917901,115977,5349,2,813.72,1627.44
5313125,548107,5329,1,69.5,69.5
8363655,971269,1512,1,231.78,231.78
4292613,971269,1684,1,999.11,999.11
7101536,971269,1889,2,85.74,171.48
4235320,971269,6736,3,958.33,2874.99
2083960,971269,4078,1,148.91,148.91
8460193,115260,2723,3,764.22,2292.66
6773347,115260,3957,3,331.23,993.69
8438460,115260,7282,2,928.54,1857.08
4810866,189790,6175,3,174.8,524.4
7246855,189790,5349,1,813.72,813.72
4395372,189790,3544,2,41.67,83.34
3448457,664268,6339,3,585.49,1756.47
5068161,664268,4510,1,640.78,640.78
3238741,664268,8709,2,774.01,1548.02
7601773,664268,1916,2,460.13,920.26
5013774,838632,7370,3,810.04,2430.12
6303156,838632,5526,1,800.84,800.84
6562507,838632,2151,3,510.42,1531.26
6192335,838632,5448,1,255.02,255.02
1636047,894301,3342,2,498.71,997.42
6953844,894301,4550,3,297.02,891.06
7801953,942875,4933,3,646.37,1939.11
1256822,942875,9184,2,803.95,1607.9
7849391,942875,4142,2,113.15,226.3
7280927,699871,4466,2,628.09,1256.18
5902197,699871,8384,1,202.4,202.4
5097306,607159,6923,2,392.92,785.84
6822783,607159,1209,3,568.56,1705.68
3527597,248490,1522,1,564.44,564.44
4548040,248490,1051,3,563.16,1689.48
8235995,248490,5721,3,939.7,2819.1
9401209,248490,8202,1,610.32,610.32
3883504,536509,9606,1,655.21,655.21
8009267,536509,7454,3,439.61,1318.83
6013987,536509,4222,3,550.98,1652.94
2979422,536509,1932,1,808.12,808.12
8433747,974144,9288,1,189.17,189.17
4992153,974144,3519,1,802.67,802.67
7369823,974144,5220,1,65.1,65.1
2404299,974144,6111,3,782.77,2348.31
3522515,974144,1889,2,85.74,171.48
9076206,974144,3490,1,796.84,796.84
4814070,242414,9338,1,219.57,219.57
2063667,242414,8562,1,35.01,35.01
8675492,242414,6188,2,71.38,142.76
6831617,242414,1681,1,357.29,357.29
9071123,685940,1703,3,470.4,1411.2
9049800,685940,6955,3,404.68,1214.04
5763131,690870,1008,1,593.36,593.36
5345177,690870,3723,3,546.9,1640.7
2244149,690870,7146,2,252.85,505.7
6385568,690870,3677,3,923.33,2769.99
4930726,840865,6177,3,668.83,2006.49
6215123,840865,6339,1,585.49,585.49
6809598,840865,7841,1,170.44,170.44
4222640,840865,9652,2,310.94,621.88
4102730,840865,1044,3,453.69,1361.07
7829781,840865,1826,2,111.12,222.24
9090193,324941,9077,1,604.55,604.55
5018392,324941,1857,2,934.91,1869.82
6985127,420636,4909,2,990.1,1980.2
9239578,420636,7554,2,487.38,974.76
2268513,420636,4852,3,371.92,1115.76
9842397,141234,8187,2,175.5,351.0
8321249,141234,7629,2,572.1,1144.2
8361511,141234,1016,2,951.66,1903.32
3916280,381081,6706,3,78.9,236.7
7791645,381081,9944,2,717.19,1434.38
6430451,381081,9463,2,118.31,236.62
8163446,774882,9791,3,11.94,35.82
5728892,774882,9830,3,381.17,1143.51
7560590,522683,5205,3,898.72,2696.16
7204642,522683,4573,3,265.98,797.94
8684837,522683,4778,3,399.4,1198.2
2461791,522683,8164,2,203.69,407.38
3720018,522683,6706,2,78.9,157.8
2430041,221229,9606,1,655.21,655.21
6073513,221229,6175,1,174.8,174.8
6363793,221229,4785,3,886.13,2658.39
8147521,811409,9657,1,814.61,814.61
5646168,811409,3419,3,369.21,1107.63
3263276,811409,1682,2,86.78,173.56
6322733,641934,6875,2,79.54,159.08
7140309,641934,5956,3,610.06,1830.18
9571747,641934,3913,2,499.45,998.9
1756739,641934,2872,3,960.78,2882.34
4495360,641934,4860,2,366.97,733.94
4819119,719764,4732,2,455.79,911.58
4089360,402941,7054,2,284.13,568.26
4142500,402941,8093,3,966.68,2900.04
2361964,402941,1788,1,920.02,920.02
4067988,116256,6521,3,47.97,143.91
6374784,116256,1681,3,357.29,1071.87
1049352,962300,6966,3,575.4,1726.2
4150601,962300,9985,3,621.85,1865.55
1576042,152754,2927,2,178.5,357.0
7219977,152754,3967,3,127.23,381.69
4872517,152754,4573,3,265.98,797.94
7242571,787956,5321,3,430.85,1292.55
7233094,961319,1996,2,385.36,770.72
2032029,961319,5628,3,660.58,1981.74
5657385,961319,4230,3,122.25,366.75
3918666,961319,6030,2,685.81,1371.62
3717461,914462,2151,2,510.42,1020.84
3128881,914462,7759,3,434.9,1304.7
6411818,914462,4059,3,612.8,1838.4
7303135,914462,4546,3,212.83,638.49
2536790,830708,4171,2,684.12,1368.24
9349575,830708,4366,2,209.99,419.98
4313166,830708,8384,3,202.4,607.2
1941311,200509,9910,1,464.45,464.45
7946701,171670,1514,1,543.84,543.84
3957233,171670,5329,3,69.5,208.5
1581100,171670,4618,1,492.86,492.86
8705742,171670,4848,1,769.52,769.52
7904298,613752,1613,3,876.75,2630.25
9697009,636967,1277,3,980.19,2940.57
6816139,636967,8965,1,840.75,840.75
5409986,636967,9986,2,203.89,407.78
5745413,636967,4143,3,750.05,2250.15
2377209,503024,4510,1,640.78,640.78
1375570,503024,6438,2,397.22,794.44
4016831,503024,7225,3,843.36,2530.08
5858420,503024,7106,2,349.38,698.76
6417173,690377,3315,1,220.09,220.09
3440349,926652,6175,2,174.8,349.6
8518189,926652,5497,1,297.99,297.99
6290475,926652,2611,1,394.98,394.98
3613667,926652,6541,1,426.43,426.43
7384252,109116,4171,3,684.12,2052.36
3172631,451922,2151,2,510.42,1020.84
4201424,451922,2591,3,752.08,2256.24
2540856,451922,2388,1,247.21,247.21
5011800,451922,5935,3,649.11,1947.33
5918893,425563,3164,1,213.16,213.16
2650164,425563,9866,1,959.88,959.88
9109944,425563,7060,1,639.95,639.95
7245531,425563,8489,3,918.61,2755.83
7265354,425563,1726,1,348.54,348.54
7926302,151154,2388,3,247.21,741.63
1662825,151154,1313,2,279.37,558.74
6715423,151154,4689,1,14.2,14.2
6399325,151154,3558,1,202.56,202.56
2853998,655718,2640,2,663.43,1326.86
6011398,655718,1740,3,622.54,1867.62
6480441,655718,5046,2,363.5,727.0
2920267,317338,9154,3,846.85,2540.55
9441435,317338,5732,2,389.57,779.14
9295731,317338,1233,1,43.38,43.38
1696003,926567,3899,1,270.82,270.82
4720014,926567,9616,2,463.39,926.78
4915966,926567,9033,3,741.31,2223.93
3256540,926567,3634,3,508.34,1525.02
4771994,926567,1599,2,739.25,1478.5
4311883,112041,6274,3,693.51,2080.53
1463584,351577,7989,3,526.81,1580.43
8613873,351577,1522,2,564.44,1128.88
9761007,351577,4269,3,967.88,2903.64
3145320,726906,2227,3,91.96,275.88
1104051,726906,5287,3,932.02,2796.06
5876623,726906,2552,1,95.17,95.17
6925336,726906,2805,3,738.33,2214.99
6101605,726906,4953,1,461.74,461.74
1678409,742983,4116,3,606.97,1820.91
2688519,742983,6875,1,79.54,79.54
8920747,742983,7454,2,439.61,879.22
4114952,742983,3519,1,802.67,802.67
8312566,263458,4183,2,845.07,1690.14
2861421,263458,1209,1,568.56,568.56
3428332,263458,5301,2,277.19,554.38
8398575,263458,9192,2,423.15,846.3
2058867,373549,2957,2,348.52,697.04
2766664,373549,8372,3,28.46,85.38
6581416,373549,3143,1,635.63,635.63
8910313,373549,8666,3,257.65,772.95
5724566,373549,1461,2,630.88,1261.76
5684876,189620,9985,3,621.85,1865.55
3548391,189620,3928,2,43.55,87.1
7050467,189620,6188,2,71.38,142.76
5380624,189620,5721,3,939.7,2819.1
4455466,189620,3978,1,346.9,346.9
5228837,338301,5595,1,978.63,978.63
1959547,338301,2741,3,656.27,1968.81
1675179,338301,3958,2,444.18,888.36
8580479,338301,1649,1,505.97,505.97
1907512,552778,1228,3,862.98,2588.94
3793225,552778,2382,2,336.87,673.74
2957410,552778,4230,2,122.25,244.5
4547164,552778,6045,1,45.23,45.23
1692954,814595,7256,3,404.41,1213.23
8634142,814595,9077,2,604.55,1209.1
8561329,814595,7179,3,982.35,2947.05
6679212,566909,3088,2,821.24,1642.48
8966673,566909,7359,1,83.91,83.91
8175051,566909,9530,1,145.3,145.3
5276652,566909,1550,3,587.5,1762.5
2447701,777321,7255,2,967.89,1935.78
1895795,777321,3764,2,149.7,299.4
7656430,866367,4274,2,129.52,259.04
9164160,866367,9122,3,950.8,2852.4
8731294,866367,7510,2,36.76,73.52
8779316,866367,6451,2,735.49,1470.98
5198717,792625,9928,2,982.97,1965.94
3871460,792625,5956,3,610.06,1830.18
9143747,792625,9928,1,982.97,982.97
7023334,792625,2423,1,664.32,664.32
1028302,792625,1996,1,385.36,385.36
3234713,792625,8657,1,667.03,667.03
6921745,723929,9162,3,261.33,783.99
3675198,723929,2151,3,510.42,1531.26
1740962,723929,7662,3,578.52,1735.56
3020846,312562,2805,2,738.33,1476.66
8600565,312562,3967,2,127.23,254.46
6539525,312562,7121,1,34.29,34.29
4326062,312562,5935,2,649.11,1298.22
1752177,656185,7662,2,578.52,1157.04
8814787,656185,3537,1,882.99,882.99
4866735,584355,5496,3,27.76,83.28
4193128,584355,1907,2,915.32,1830.64
3465822,235975,6955,2,404.68,809.36
3846245,235975,6754,2,723.66,1447.32
7368987,790481,9571,1,416.11,416.11
4036848,790481,1085,1,557.56,557.56
4426252,790481,3165,1,715.0,715.0
7898210,790481,9985,1,621.85,621.85
3969024,790481,9863,1,717.74,717.74
2199246,590538,1545,2,720.15,1440.3
3574883,590538,9866,1,959.88,959.88
5260815,590538,1996,1,385.36,385.36
4529232,590538,7393,1,454.38,454.38
4205760,270690,3677,1,923.33,923.33
5850141,270690,5136,2,487.26,974.52
6191104,270690,7785,1,86.47,86.47
1702520,270690,6634,3,203.58,610.74
2698032,886370,5205,2,898.72,1797.44
2839272,886370,8285,3,287.92,863.76
6998854,886370,3899,1,270.82,270.82
9345631,886370,8187,3,175.5,526.5
5626868,322936,1457,1,556.0,556.0
5770386,322936,4059,1,612.8,612.8
2042811,478884,1916,1,460.13,460.13
8758907,159974,4719,3,88.41,265.23
6944043,159974,8202,1,610.32,610.32
8590473,159974,5275,3,256.39,769.17
6605205,808539,9432,3,304.54,913.62
9528377,808539,1450,3,572.14,1716.42
9458440,808539,9606,2,655.21,1310.42
3236977,808539,3088,2,821.24,1642.48
3349828,508948,7106,3,349.38,1048.14
6503664,508948,8164,2,203.69,407.38
1187422,540129,1514,2,543.84,1087.68
8153200,540129,4227,3,870.6,2611.8
1611135,540129,7554,2,487.38,974.76
2449906,540129,5301,1,277.19,277.19
5977472,540129,4183,3,845.07,2535.21
7895751,540129,9616,3,463.39,1390.17
4563373,577207,3899,3,270.82,812.46
7190182,577207,8248,3,859.54,2578.62
3859578,577207,6955,1,404.68,404.68
3833474,577207,8372,2,28.46,56.92
1034649,577207,8588,2,801.94,1603.88
4227566,796794,2872,1,960.78,960.78
2986584,796794,8818,2,449.11,898.22
4382699,963697,4403,3,262.78,788.34
9227051,963697,8489,3,918.61,2755.83
5460930,963697,9184,3,803.95,2411.85
4422897,846122,1371,1,780.23,780.23
6415698,749747,5136,1,487.26,487.26
5066505,749747,3978,1,346.9,346.9
7012200,749747,6678,3,840.66,2521.98
7732370,105243,5046,3,363.5,1090.5
6825173,105243,4323,1,831.83,831.83
3877247,105243,2563,3,250.49,751.47
8011918,105243,7359,1,83.91,83.91
6574767,105243,1263,1,581.64,581.64
9864763,322728,4936,3,238.78,716.34
4426820,322728,7063,2,517.73,1035.46
3119798,643391,8678,1,490.92,490.92
3658938,643391,6131,2,138.73,277.46
7337183,643391,8187,1,175.5,175.5
7898146,634657,9928,3,982.97,2948.91
7924068,728514,6486,1,218.29,218.29
3310977,993011,8202,2,610.32,1220.64
7757227,993011,3825,3,125.95,377.85
4685088,227997,5287,3,932.02,2796.06
1875076,227997,3537,1,882.99,882.99
5790463,460021,6007,1,792.89,792.89
9367365,460021,5448,1,255.02,255.02
7866241,309457,4087,1,655.82,655.82
4522090,309457,9791,2,11.94,23.88
1463546,309457,2624,1,978.27,978.27
8862613,309457,6111,1,782.77,782.77
5144100,309457,3033,3,129.02,387.06
1955648,563692,8187,2,175.5,351.0
7344354,511974,1461,1,630.88,630.88
2875480,511974,1241,1,121.94,121.94
1778016,738830,6339,1,585.49,585.49
4654901,738830,6241,2,658.5,1317.0
4758499,738830,9169,2,762.77,1525.54
7090047,421262,1263,3,581.64,1744.92
6985498,421262,2611,3,394.98,1184.94
3816014,421262,3825,2,125.95,251.9
3085772,383912,3519,1,802.67,802.67
9013154,383912,8846,3,68.05,204.15
3307674,383912,4550,1,297.02,297.02
3103773,103432,9089,2,244.82,489.64
8811518,103432,4573,2,265.98,531.96
1695911,103432,1530,1,910.92,910.92
2254299,103432,6241,1,658.5,658.5
3382253,103432,5292,2,277.61,555.22
9967412,210529,6030,3,685.81,2057.43
8492336,210529,4474,2,555.43,1110.86
8844370,210529,6220,1,582.67,582.67
3269621,870598,4317,1,416.97,416.97
2960815,870598,8285,2,287.92,575.84
4603232,870598,1211,1,701.91,701.91
9921043,870598,4814,1,680.42,680.42
7199881,727328,5301,2,277.19,554.38
2131049,727328,2736,1,109.98,109.98
3225545,727328,7225,2,843.36,1686.72
7077770,365007,8044,2,139.19,278.38
2193020,365007,7393,3,454.38,1363.14
2888185,385952,4778,2,399.4,798.8
2435584,385952,3086,1,394.32,394.32
3303426,385952,1684,2,999.11,1998.22
1197950,385952,2872,3,960.78,2882.34
7769679,385952,1726,3,348.54,1045.62
7583705,245273,5301,3,277.19,831.57
1283457,245273,7054,1,284.13,284.13
2966178,245273,9307,3,169.21,507.63
4730738,245273,3363,3,46.78,140.34
6884048,105144,6966,2,575.4,1150.8
4631580,105144,1214,2,565.15,1130.3
3081006,105144,3519,2,802.67,1605.34
6582610,105144,6706,3,78.9,236.7
9094497,105144,3143,1,635.63,635.63
5311442,153258,7520,2,836.05,1672.1
1807159,153258,9307,2,169.21,338.42
4146410,822556,5361,1,668.01,668.01
8460717,900740,8588,2,801.94,1603.88
2174462,900740,7682,3,305.16,915.48
3849930,900740,6177,1,668.83,668.83
9769756,826248,6188,2,71.38,142.76
1502079,826248,5774,3,658.56,1975.68
7929217,826248,7762,2,46.97,93.94
8798037,569309,2227,1,91.96,91.96
5053639,569309,8965,1,840.75,840.75
2887705,978396,4573,1,265.98,265.98
8709749,744121,4269,1,967.88,967.88
1486003,744121,2166,2,299.82,599.64
5560617,744121,1788,2,920.02,1840.04
9365534,744121,5330,2,978.32,1956.64
2421449,437086,1703,1,470.4,470.4
6506968,437086,1320,1,371.09,371.09
3644187,437086,4403,1,262.78,262.78
3797685,437086,4272,2,269.87,539.74
1712981,497884,4365,2,203.44,406.88
7560619,497884,1932,1,808.12,808.12
7722337,814032,7060,3,639.95,1919.85
5047169,814032,9571,3,416.11,1248.33
2852196,814032,4222,3,550.98,1652.94
5356766,882398,6575,3,855.86,2567.58
2188253,882398,1235,1,190.27,190.27
5559538,882398,6474,1,101.97,101.97
4536876,516037,1461,3,630.88,1892.64
5677956,516037,7060,1,639.95,639.95
4053744,516037,7370,3,810.04,2430.12
5117466,768427,8478,3,688.4,2065.2
8723902,554129,9791,1,11.94,11.94
5757139,554129,1008,3,593.36,1780.08
8906843,554129,3015,3,999.9,2999.7
2711385,485242,8113,2,461.47,922.94
1495317,485242,4365,2,203.44,406.88
6537780,485242,6423,3,566.18,1698.54
5142266,744947,9944,2,717.19,1434.38
4751231,744947,8187,2,175.5,351.0
8975016,744947,2346,3,824.52,2473.56
3995787,744947,8519,2,68.41,136.82
5344944,272253,9079,3,93.07,279.21
4370877,272253,1279,3,72.65,217.95
1964898,272253,6634,1,203.58,203.58
1904319,272253,8718,1,858.62,858.62
7649120,272253,1571,1,480.78,480.78
2133902,872353,1613,3,876.75,2630.25
4570137,872353,1334,3,834.24,2502.72
2486445,872353,1209,1,568.56,568.56
3228048,872353,7820,1,209.56,209.56
5217357,810646,6220,1,582.67,582.67
2078385,810646,8958,1,501.66,501.66
6060118,810646,4785,1,886.13,886.13
1662223,810646,2227,3,91.96,275.88
5484906,810646,6177,2,668.83,1337.66
5162752,974392,3491,2,882.53,1765.06
7460812,974392,5276,2,921.88,1843.76
3863082,999238,6241,2,658.5,1317.0
9314334,999238,1765,2,349.89,699.78
3451646,999238,7146,3,252.85,758.55
9940181,999238,6111,3,782.77,2348.31
7929634,586185,7962,1,712.38,712.38
2751906,586185,7762,2,46.97,93.94
5983845,412738,6131,1,138.73,138.73
8719682,412738,4323,3,831.83,2495.49
6643580,412738,6220,2,582.67,1165.34
2551250,924079,5628,2,660.58,1321.16
7416236,245409,4171,3,684.12,2052.36
1548635,245409,3958,1,444.18,444.18
2334690,245409,9863,2,717.74,1435.48
4671603,245409,6560,1,913.72,913.72
4273094,245409,2736,2,109.98,219.96
6983492,136443,1857,3,934.91,2804.73
7681048,136443,4814,2,680.42,1360.84
3279893,136443,6331,1,51.95,51.95
9586337,136443,7225,3,843.36,2530.08
1679187,136443,5349,2,813.72,1627.44
4181443,284641,1522,1,564.44,564.44
1433331,284641,5330,3,978.32,2934.96
4566674,284641,9162,1,261.33,261.33
9674444,284641,4953,2,461.74,923.48
4900577,284641,9108,1,367.89,367.89
6802516,688810,6736,1,958.33,958.33
5399765,688810,4230,3,122.25,366.75
8125858,688810,5330,3,978.32,2934.96
7575260,812095,7057,2,150.08,300.16
7014722,812095,5033,2,269.85,539.7
6329436,812095,3986,1,578.03,578.03
4286702,812095,8267,1,792.81,792.81
4267061,812095,8011,2,888.52,1777.04
7076590,812095,1383,1,378.89,378.89
6969296,868044,5431,1,749.18,749.18
6811030,868044,9830,1,381.17,381.17
3777114,868044,3343,1,471.18,471.18
2308491,237240,5287,1,932.02,932.02
4367955,237240,1351,1,666.72,666.72
7765881,237240,9830,1,381.17,381.17
8254219,894088,1047,3,423.94,1271.82
3598393,894088,1457,2,556.0,1112.0
8809467,894088,9530,2,145.3,290.6
2182287,894088,9338,2,219.57,439.14
8523649,894088,2290,1,996.87,996.87
2032483,894088,3913,3,499.45,1498.35
9710077,613867,7256,2,404.41,808.82
3697364,613867,9830,2,381.17,762.34
4898554,613867,5501,1,451.04,451.04
4605668,806256,5746,1,384.68,384.68
9224317,806256,8276,1,269.97,269.97
3568667,806256,5595,3,978.63,2935.89
2787105,806256,3084,2,772.27,1544.54
9872331,806256,1594,1,546.07,546.07
1718454,111441,2131,2,530.31,1060.62
5512856,111441,9616,2,463.39,926.78
6159999,111441,1418,2,688.98,1377.96
1578903,409368,9184,1,803.95,803.95
6729739,409368,1959,2,524.43,1048.86
9831926,409368,1594,1,546.07,546.07
4710813,409368,5885,3,953.84,2861.52
2234304,554479,2723,2,764.22,1528.44
8987707,153024,9154,1,846.85,846.85
4792343,153024,7989,1,526.81,526.81
3209829,153024,7893,1,172.27,172.27
9713848,153024,6239,2,873.08,1746.16
3665874,153024,4573,3,265.98,797.94
7407696,213358,4366,3,209.99,629.97
2934944,213358,5046,3,363.5,1090.5
4450542,213358,1131,3,877.77,2633.31
5710593,245397,3817,3,877.35,2632.05
6210976,245397,2572,2,292.27,584.54
8623902,245397,9863,3,717.74,2153.22
6076197,245397,3063,2,379.95,759.9
8386304,245397,4466,1,628.09,628.09
3486336,997338,5205,2,898.72,1797.44
3729165,950015,8651,3,114.68,344.04
9622134,950015,1032,2,537.37,1074.74
9939762,950015,5732,3,389.57,1168.71
7197526,950015,5301,3,277.19,831.57
5340322,553916,6274,1,693.51,693.51
8311964,553916,8697,1,882.65,882.65
8243605,553916,2846,2,686.65,1373.3
1865460,553916,2563,1,250.49,250.49
2606242,674568,5383,1,837.67,837.67
5910010,674568,3825,3,125.95,377.85
9842550,674568,9690,3,656.26,1968.78
1701507,674568,6568,2,709.53,1419.06
2410516,674568,9338,3,219.57,658.71
3128754,116383,5349,3,813.72,2441.16
4178903,802483,7820,3,209.56,628.68
8271591,802483,1383,3,378.89,1136.67
3940248,974825,4852,2,371.92,743.84
7423039,974825,1984,1,51.61,51.61
1663972,974825,4913,3,525.66,1576.98
3358824,639282,7359,2,83.91,167.82
4423707,598073,1442,3,738.27,2214.81
4382267,169352,8120,3,75.23,225.69
5094043,169352,5873,1,450.26,450.26
1517823,169352,1371,3,780.23,2340.69
5930871,477242,7212,3,353.8,1061.4
5337508,477242,9657,3,814.61,2443.83
9130724,477242,6386,3,274.03,822.09
5815155,477242,4365,2,203.44,406.88
3628097,477242,9089,1,244.82,244.82
9659203,884628,1649,2,505.97,1011.94
8449534,784417,8858,2,811.09,1622.18
2111295,784417,6521,3,47.97,143.91
5741093,784417,1545,1,720.15,720.15
6288249,837864,2118,3,366.04,1098.12
1800164,837864,6560,3,913.72,2741.16
5298949,837864,8093,2,966.68,1933.36
9752831,837864,4573,3,265.98,797.94
9505212,837864,1371,3,780.23,2340.69
3754387,738052,1649,2,505.97,1011.94
6306412,738052,2227,2,91.96,183.92
3134721,738052,6111,1,782.77,782.77
8231034,738052,4573,1,265.98,265.98
9700283,768378,1649,2,505.97,1011.94
6078438,768378,3363,3,46.78,140.34
3068806,335118,3947,3,448.9,1346.7
2008320,335118,8380,1,844.65,844.65
2453303,335118,9652,1,310.94,310.94
1140757,335118,3958,3,444.18,1332.54
3054322,474438,7820,1,209.56,209.56
2099236,474438,2872,3,960.78,2882.34
9757618,474438,2805,3,738.33,2214.99
2884246,361488,7759,1,434.9,434.9
7233050,361488,5292,1,277.61,277.61
4950981,361488,5220,2,65.1,130.2
5440033,361488,2640,3,663.43,1990.29
6874490,122154,9173,2,762.55,1525.1
6843517,122154,6111,2,782.77,1565.54
1108278,122154,9474,2,852.48,1704.96
9626926,701991,6136,1,293.73,293.73
5970389,701991,4222,1,550.98,550.98
5901393,451896,7370,3,810.04,2430.12
1757826,853245,3227,2,957.61,1915.22
7923605,853245,5220,3,65.1,195.3
3678277,853245,9863,3,717.74,2153.22
8705312,853245,5850,3,24.19,72.57
9141561,853245,2136,3,237.0,711.0
8051380,420991,8651,3,114.68,344.04
1976659,420991,7976,3,120.49,361.47
7858885,420991,6186,1,664.32,664.32
8812442,420991,7245,2,445.85,891.7
8240221,954265,7510,3,36.76,110.28
5075567,954265,5004,1,415.29,415.29
3794524,903763,2611,1,394.98,394.98
6937542,903763,2484,2,230.09,460.18
8461674,903763,7777,2,738.13,1476.26
7020837,903763,1580,2,173.05,346.1
3799815,903763,6007,1,792.89,792.89
2546009,724320,9910,3,464.45,1393.35
6512068,724320,7762,3,46.97,140.91
2000966,637307,7106,2,349.38,698.76
1776059,637307,3084,1,772.27,772.27
6255951,668068,4272,1,269.87,269.87
1035972,668068,6955,2,404.68,809.36
2753134,668068,5292,1,277.61,277.61
8953415,665033,9162,1,261.33,261.33
1577118,665033,3825,1,125.95,125.95
3404281,665033,7682,3,305.16,915.48
7501365,665033,1613,2,876.75,1753.5
4359324,665033,8664,2,89.68,179.36
1527712,433266,7786,1,814.77,814.77
9779831,433266,5033,2,269.85,539.7
5007819,684250,4274,2,129.52,259.04
2729936,395409,5885,1,953.84,953.84
1078178,131438,6131,1,138.73,138.73
3793440,131438,7057,3,150.08,450.24
2482896,131438,4913,2,525.66,1051.32
8444695,319180,1149,2,659.69,1319.38
1739286,319180,1857,3,934.91,2804.73
5147153,319180,8126,1,439.34,439.34
7341798,612454,9635,2,757.55,1515.1
5776967,612454,1550,1,587.5,587.5
4216695,612454,5276,3,921.88,2765.64
4438604,612454,8144,2,712.21,1424.42
2550188,612454,2829,2,679.79,1359.58
5759205,671467,5321,3,430.85,1292.55
2890723,957525,6678,1,840.66,840.66
3630788,957525,9985,3,621.85,1865.55
5723610,305111,6560,1,913.72,913.72
2779016,305111,9657,3,814.61,2443.83
4349772,305111,2423,1,664.32,664.32
1484563,603789,4403,2,262.78,525.56
9325071,603789,5292,3,277.61,832.83
4904318,603789,1180,2,118.03,236.06
8384716,650158,7929,1,330.8,330.8
7462601,650158,9863,3,717.74,2153.22
6222842,416659,6036,1,782.57,782.57
8723864,416659,3343,3,471.18,1413.54
4670501,416659,2166,1,299.82,299.82
8816518,416659,3946,3,132.25,396.75
5186859,130377,9571,1,416.11,416.11
9599976,130377,9558,3,128.69,386.07
3670237,130377,1442,1,738.27,738.27
7389956,130377,7989,1,526.81,526.81
6909324,130377,3398,2,50.78,101.56
3515720,928562,8958,1,501.66,501.66
9308724,928562,5850,1,24.19,24.19
9090381,928562,2829,1,679.79,679.79
2023374,928562,5155,3,925.31,2775.93
6079457,850255,5497,1,297.99,297.99
4292644,850255,9192,1,423.15,423.15
4429900,850255,5746,3,384.68,1154.04
2569834,850255,4818,3,517.09,1551.27
4206072,850255,8574,1,905.17,905.17
3457438,896462,4814,1,680.42,680.42
3699886,896462,8955,2,500.42,1000.84
7556473,896462,5764,1,330.8,330.8
2151716,896462,9162,2,261.33,522.66
8050287,896462,6808,3,640.47,1921.41
7571690,890866,1828,3,678.64,2035.92
1359740,890866,3519,1,802.67,802.67
4675942,773279,8061,3,155.8,467.4
9730982,834085,2736,1,109.98,109.98
3432106,834085,2172,3,118.79,356.37
7020869,834085,3277,2,125.13,250.26
1849864,834085,8678,2,490.92,981.84
4098735,683990,7370,2,810.04,1620.08
5014419,683990,4818,1,517.09,517.09
2012874,683990,7254,1,728.84,728.84
5992927,683990,9389,1,451.95,451.95
7757185,695983,2519,3,437.17,1311.51
9373456,395111,8955,2,500.42,1000.84
7377444,104470,6146,2,597.68,1195.36
3472375,104470,1568,3,170.59,511.77
1005635,104470,1180,3,118.03,354.09
6341863,104470,6607,1,335.63,335.63
8860944,387683,4913,2,525.66,1051.32
9048678,387683,5595,1,978.63,978.63
4175668,387683,2136,3,237.0,711.0
1287641,387683,6918,1,365.93,365.93
7318035,858338,7786,2,814.77,1629.54
6431511,858338,9586,1,410.21,410.21
