pedido_id,cliente_id,data_pedido,status,valor_total
749747,48483,2025-01-29 07:48:07,Confirmado,3356
105243,67181,2023-08-07 23:21:37,Confirmado,3339
322728,65255,2024-10-07 00:49:52,Confirmado,1751
643391,98802,2023-10-01 21:51:18,Confirmado,943
634657,43143,2024-08-27 10:49:37,Confirmado,2948
728514,91784,2024-11-01 07:15:57,Confirmado,218
993011,33261,2024-01-01 11:01:15,Confirmado,1598
227997,75861,2024-06-24 10:14:38,Confirmado,3679
460021,44039,2025-01-21 11:10:01,Confirmado,1047
309457,25875,2024-11-20 04:25:50,Confirmado,2827
563692,82904,2024-11-02 04:18:09,Confirmado,351
511974,11642,2023-10-19 23:34:57,Confirmado,752
738830,95173,2023-09-16 21:51:05,CANCELADO,3428
421262,55149,2024-05-25 00:08:23,Confirmado,3181
383912,27294,2024-01-02 20:38:51,Confirmado,1303
103432,43382,2025-02-09 21:54:44,Confirmado,3146
210529,53294,2024-09-25 04:40:41,Pending,3750
870598,13455,2023-12-20 15:54:47,Confirmado,2375
727328,89497,2025-07-05 07:03:36,Confirmado,2351
365007,65288,2024-12-07 16:39:41,Confirmado,1641
385952,10197,2024-12-11 07:38:09,Pending,7119
245273,29757,2025-07-06 11:59:49,Confirmado,1763
105144,31394,2024-11-16 09:23:51,Pending,4758
153258,50424,2024-12-24 05:17:32,Confirmado,2010
822556,17703,2023-12-19 20:07:51,Pending,668
900740,18500,2023-08-07 14:44:34,Confirmado,3188
826248,35057,2025-01-27 15:29:39,Confirmado,2212
569309,15157,2024-05-19 21:00:57,Confirmado,932
978396,52390,2024-08-18 08:47:18,CANCELADO,265
744121,18709,2023-07-30 08:57:47,Confirmado,5364
437086,34596,2025-06-18 10:10:11,Confirmado,1644
497884,25811,2024-04-01 23:01:17,Confirmado,1215
814032,87326,2025-02-02 04:13:46,Confirmado,4821
882398,60893,2023-11-26 21:41:47,Confirmado,2859
516037,29846,2024-03-30 06:54:47,CANCELADO,4962
768427,98559,2025-04-21 08:59:28,Confirmado,2065
554129,94356,2024-10-30 00:32:15,Confirmado,4791
485242,56951,2023-10-15 23:36:20,Pending,3028
744947,88622,2024-10-05 15:08:20,Confirmado,4395
272253,79266,2025-02-07 09:43:28,CANCELADO,2040
872353,19323,2023-12-22 07:05:08,Confirmado,5911
810646,27294,2023-08-07 03:21:42,Confirmado,3584
974392,30501,2025-07-18 17:58:44,Confirmado,3608
999238,81354,2025-01-26 10:29:09,Confirmado,5123
586185,44106,2023-10-17 04:49:46,Pending,806
412738,56204,2024-09-07 20:07:49,CANCELADO,3799
924079,21569,2024-08-10 03:43:48,Confirmado,1321
245409,43592,2024-11-29 02:56:28,Confirmado,5065
136443,10173,2024-02-06 03:47:06,Confirmado,8375
284641,72741,2024-12-09 03:22:12,Confirmado,5052
688810,15723,2024-07-02 19:43:43,Pending,4260
812095,62413,2024-12-20 04:13:55,Confirmado,4366
868044,70126,2023-12-02 01:20:32,Confirmado,1601
237240,14013,2023-09-05 08:37:47,Confirmado,1979
894088,14362,2023-12-17 01:08:44,Confirmado,5608
613867,21319,2024-11-28 19:49:32,Confirmado,2022
806256,29986,2024-09-30 00:52:05,Confirmado,5681
111441,25824,2023-12-17 19:24:19,Confirmado,3365
409368,73931,2025-02-17 08:29:27,Confirmado,5260
554479,95213,2024-06-05 09:28:59,Confirmado,1528
153024,48107,2023-10-17 16:29:05,Confirmado,4090
213358,72076,2024-03-04 21:06:34,Pending,4353
245397,72741,2025-06-16 19:14:03,Confirmado,6757
997338,56630,2024-08-03 15:29:43,Confirmado,1797
950015,10405,2025-01-24 19:45:31,Pending,3419
553916,95347,2024-07-01 02:16:30,Pending,3199
674568,45324,2024-02-09 23:27:35,Confirmado,5262
116383,93683,2023-09-21 07:33:55,Confirmado,2441
802483,74521,2023-08-03 05:29:13,Confirmado,1765
974825,78086,2024-06-10 09:09:45,Confirmado,2372
639282,61453,2025-07-24 19:45:40,Confirmado,167
598073,38534,2024-11-05 11:42:16,Pending,2214
169352,71751,2023-11-12 00:39:47,CANCELADO,3016
477242,27481,2024-05-17 02:55:37,Pending,4979
884628,88013,2024-07-02 19:01:24,Confirmado,1011
784417,34516,2024-07-31 04:57:00,Confirmado,2486
837864,10200,2024-07-06 12:29:37,Confirmado,8911
738052,20832,2024-03-07 09:38:43,CANCELADO,2244
768378,21160,2024-08-24 22:07:30,Pending,1152
335118,29846,2024-10-15 10:34:01,Pending,3834
474438,46193,2024-02-12 05:14:23,CANCELADO,5306
361488,19656,2023-12-30 22:27:07,Confirmado,2833
122154,27304,2023-09-28 07:50:21,Confirmado,4795
701991,54274,2023-10-26 17:20:44,Confirmado,844
451896,11119,2025-02-13 14:13:36,CANCELADO,2430
853245,79499,2024-06-12 11:21:28,CANCELADO,5047
420991,99651,2025-03-14 09:49:47,Confirmado,2261
954265,57872,2024-03-17 04:05:11,Confirmado,525
903763,47938,2024-08-23 16:54:10,CANCELADO,3470
724320,22513,2025-01-17 21:25:55,CANCELADO,1534
637307,85540,2023-12-21 23:08:42,Pending,1471
668068,65015,2023-10-31 21:09:47,Confirmado,1356
665033,90258,2024-04-08 04:15:59,CANCELADO,3235
433266,27787,2023-09-22 13:34:10,Confirmado,1354
684250,67775,2025-06-06 18:32:46,Confirmado,259
395409,19656,2024-11-13 18:19:02,Confirmado,953
131438,90874,2025-02-01 18:10:15,Confirmado,1640
319180,39011,2025-01-17 04:29:48,Confirmado,4563
612454,65585,2024-10-18 03:36:05,CANCELADO,7652
671467,68959,2024-07-31 03:22:15,Confirmado,1292
957525,39353,2025-07-14 16:55:59,Confirmado,2706
305111,97281,2024-05-03 22:39:40,Confirmado,4021
603789,34026,2023-12-03 18:06:38,Confirmado,1594
650158,74522,2023-10-18 02:21:11,Confirmado,2484
416659,50001,2023-09-30 03:06:34,Confirmado,2892
130377,69739,2024-07-10 18:47:38,Confirmado,2168
928562,79266,2024-08-28 03:21:45,Confirmado,3981
850255,51532,2024-05-18 07:28:05,Pending,4331
896462,94204,2024-12-15 06:41:17,Confirmado,4456
890866,58115,2024-11-05 09:20:32,CANCELADO,2838
773279,27919,2024-09-02 17:06:37,CANCELADO,467
834085,97281,2024-02-09 16:34:24,Confirmado,1698
683990,74374,2023-10-16 13:41:56,Confirmado,3317
695983,71596,2024-03-03 00:15:21,Confirmado,1311
395111,88902,2025-02-07 14:13:38,Pending,1000
104470,63822,2023-11-15 04:42:49,Confirmado,2396
387683,67181,2024-02-29 08:22:12,Confirmado,3106
858338,53281,2023-12-16 10:02:37,Pending,6012
901993,44192,2024-04-26 11:41:26,Confirmado,6853
660333,57438,2025-07-01 12:44:19,Confirmado,3166
995582,57872,2025-05-20 14:13:08,Confirmado,5299
876404,95236,2024-07-19 03:41:37,Confirmado,2168
541482,29803,2023-10-04 08:43:43,Confirmado,3068
490104,78405,2024-07-10 11:53:30,Confirmado,212
449185,48196,2024-09-15 08:38:24,Pending,5171
888437,55712,2024-02-11 13:27:55,Confirmado,5404
411695,96149,2024-02-21 02:31:06,Confirmado,3310
245742,60873,2023-11-21 21:12:22,Confirmado,1195
843789,44192,2023-10-17 03:50:16,Confirmado,1347
785628,22933,2024-11-01 08:42:41,Confirmado,7741
284704,40685,2024-06-02 01:50:00,Pending,9694
489000,91135,2024-07-08 14:14:02,Pending,3898
887501,71596,2024-07-02 23:30:31,Confirmado,3287
505457,67531,2025-07-07 13:13:23,Confirmado,1711
169360,50540,2024-12-19 05:55:17,Confirmado,4021
701224,38534,2023-11-29 04:54:07,CANCELADO,1811
949035,40131,2024-10-10 14:32:03,Confirmado,3484
159871,37986,2023-09-29 23:11:22,Pending,2974
109880,79255,2024-05-20 07:13:28,Pending,135
259758,71628,2024-06-18 17:25:11,Confirmado,2153
730768,27874,2024-02-08 08:09:41,Confirmado,5594
941090,97522,2025-06-18 20:57:12,Confirmado,1922
671993,71207,2023-12-02 10:25:49,Confirmado,2380
841803,33914,2024-06-24 14:22:27,Confirmado,1646
799648,40685,2024-10-18 04:03:08,Confirmado,2134
785681,71628,2024-06-12 22:12:31,Confirmado,5793
176646,52678,2025-07-23 00:20:07,CANCELADO,2338
731483,95482,2025-07-11 03:41:10,CANCELADO,6372
388317,98153,2025-01-04 05:00:52,Pending,2890
938955,77251,2023-10-05 11:35:52,Confirmado,9051
221459,67529,2023-08-24 20:23:46,Pending,1644
766960,56212,2024-11-07 17:37:23,Confirmado,4969
380284,37072,2025-07-04 00:08:40,Pending,3090
689832,88013,2025-03-11 10:32:54,Confirmado,4983
425014,95482,2024-04-08 01:40:45,Confirmado,230
935289,37986,2024-10-19 13:27:49,Pending,4811
303217,77098,2024-05-10 14:54:19,Pending,517
156606,70687,2025-02-23 05:05:22,CANCELADO,1846
481561,20585,2025-01-14 05:59:23,Confirmado,2989
753514,90874,2024-01-09 02:10:13,CANCELADO,3249
546525,41781,2025-04-24 20:44:47,Confirmado,986
744589,62659,2024-05-18 03:31:12,CANCELADO,6111
847095,44839,2023-12-14 10:27:09,Confirmado,2121
420510,75928,2023-09-10 01:09:20,Confirmado,2907
600410,80203,2025-01-24 01:55:15,Confirmado,3010
263022,50001,2025-03-26 10:16:07,Confirmado,3452
578349,38222,2025-05-29 09:25:57,CANCELADO,3596
354149,29079,2023-08-29 03:36:21,Confirmado,4220
862607,37959,2024-11-13 04:06:02,Confirmado,5991
612619,69739,2024-07-22 06:57:28,Confirmado,3330
403754,33562,2023-08-14 03:50:22,Pending,6110
704746,18539,2024-04-19 08:00:44,Confirmado,1961
615639,27503,2023-08-30 12:47:01,Confirmado,6357
590169,31293,2025-04-23 16:53:02,Confirmado,5130
140295,43738,2025-04-27 19:24:30,Confirmado,5211
910722,72806,2024-01-01 06:12:38,Confirmado,424
136741,38222,2023-10-12 14:18:58,Confirmado,4214
200065,99847,2025-02-05 01:41:43,CANCELADO,3831
821172,42101,2025-03-11 14:57:43,Confirmado,5226
644167,30054,2023-09-11 14:49:30,CANCELADO,2687
877429,69342,2024-07-18 06:55:49,CANCELADO,2687
746291,19966,2025-07-23 15:55:51,Confirmado,6463
704786,95593,2025-05-16 15:46:27,Confirmado,857
310495,79094,2025-05-15 16:25:59,Confirmado,5679
406396,22174,2024-09-01 05:58:10,CANCELADO,1555
494632,29734,2023-12-17 07:22:12,Confirmado,701
989300,94356,2023-08-03 03:46:18,CANCELADO,3806
749434,20204,2024-08-17 21:16:22,Confirmado,757
224709,36281,2023-08-04 22:47:26,Confirmado,564
956677,81374,2025-02-03 02:14:16,Confirmado,5891
213675,29846,2023-10-05 08:55:00,CANCELADO,3408
615918,33233,2025-07-20 20:40:50,Confirmado,574
149314,74589,2024-10-12 08:23:48,Confirmado,481
916766,57872,2024-06-13 01:32:05,Confirmado,1862
240753,37896,2024-08-28 17:22:02,Confirmado,554
377083,36191,2024-05-11 16:02:42,Confirmado,6613
560142,11642,2024-05-15 14:33:11,CANCELADO,5011
476237,68495,2024-07-24 05:17:30,CANCELADO,2615
490350,79648,2024-01-11 20:56:41,Confirmado,1834
779817,81354,2023-12-09 16:15:57,Confirmado,5438
477645,19245,2025-04-06 04:01:41,Confirmado,5926
407165,19572,2025-06-06 04:11:29,Pending,5731
583054,14702,2025-03-10 10:51:02,Confirmado,2088
397995,69034,2024-12-05 01:42:33,Confirmado,1139
460231,39726,2024-08-20 22:39:55,Confirmado,6250
492460,96502,2023-09-10 22:11:47,CANCELADO,5395
720388,36482,2024-02-22 05:26:51,Confirmado,2864
829653,43479,2023-11-09 16:38:42,Pending,4973
472490,65430,2024-03-15 17:39:48,Confirmado,562
388296,65803,2024-04-17 10:11:47,CANCELADO,708
247753,13000,2024-07-22 07:17:04,Confirmado,3816
568559,93295,2023-12-26 22:51:16,Confirmado,1797
599089,55750,2025-05-22 23:53:14,Confirmado,945
333771,81695,2024-10-29 15:25:49,Confirmado,6072
460046,35799,2023-09-20 23:49:19,Pending,2869
561486,91108,2023-09-17 17:54:07,CANCELADO,5731
697704,73038,2025-02-24 09:17:18,Confirmado,6713
615468,35827,2024-03-05 08:19:23,Confirmado,2567
779316,98402,2023-12-13 04:10:54,Confirmado,4218
552741,13128,2023-08-07 21:31:59,Pending,2563
320676,37978,2024-11-22 00:11:00,Confirmado,1838
215897,22478,2025-06-10 04:17:51,Confirmado,257
600108,70753,2024-01-14 16:01:25,Confirmado,1624
721089,52385,2025-02-07 08:47:14,CANCELADO,4187
769437,18539,2025-04-17 06:51:39,Pending,1898
609181,13973,2025-04-27 22:58:59,Confirmado,618
287477,48196,2025-05-15 16:09:23,Confirmado,1703
808062,34786,2025-05-24 18:28:54,Confirmado,6627
712993,50816,2025-01-16 23:11:59,Confirmado,3470
293172,97335,2023-11-09 14:11:02,Confirmado,7591
490972,38818,2024-06-11 09:23:07,Confirmado,2781
961316,69650,2024-08-24 04:46:20,Confirmado,5953
260086,81354,2024-02-27 22:24:14,Confirmado,1869
379923,48483,2024-12-23 13:28:02,Confirmado,1807
655184,27481,2024-08-03 22:25:20,Pending,2764
744308,30501,2025-04-14 17:30:54,Pending,1472
822404,81849,2023-11-24 11:32:21,Confirmado,5049
518726,36220,2023-09-15 02:36:46,Confirmado,3073
375801,51603,2024-11-02 20:33:36,CANCELADO,3637
284618,41742,2024-11-28 16:18:43,Confirmado,109
899584,90874,2024-01-30 16:52:37,Confirmado,5050
641771,50897,2024-05-29 22:29:18,Confirmado,6913
105451,65886,2024-08-01 06:24:28,Confirmado,3110
938249,11312,2024-03-16 05:25:50,Pending,4670
705265,51216,2024-08-09 22:20:31,Confirmado,3644
192980,50986,2025-04-05 21:47:03,Confirmado,3179
672388,65868,2023-10-27 01:32:25,Confirmado,1939
109917,70687,2024-11-24 16:31:27,CANCELADO,4316
670143,37624,2023-10-20 07:24:32,Confirmado,3132
894318,98136,2024-12-28 05:20:19,Confirmado,5781
295433,62629,2023-11-16 22:31:23,CANCELADO,2983
932832,15578,2024-12-17 18:22:06,Confirmado,2859
972110,96182,2024-10-28 01:55:38,CANCELADO,484
820903,47320,2023-08-07 11:03:41,Confirmado,4777
198066,32907,2024-12-05 09:54:42,Confirmado,6088
896687,92557,2024-09-24 17:07:18,Confirmado,5810
622521,66424,2025-05-31 14:08:32,Confirmado,6127
743289,39353,2024-11-28 08:54:00,Confirmado,3635
110254,47592,2024-12-29 18:10:12,Confirmado,3978
359962,95213,2023-10-15 11:45:15,CANCELADO,3873
512452,15578,2024-03-27 18:20:11,Confirmado,1230
332408,34777,2024-05-09 20:09:58,CANCELADO,5678
858209,10200,2024-01-04 17:15:29,Pending,1965
842171,68325,2025-06-09 10:21:55,CANCELADO,3276
525238,41906,2025-03-10 02:59:49,Confirmado,4423
123802,61885,2024-03-28 01:29:07,Confirmado,4695
969263,52853,2024-05-19 00:50:14,Pending,2216
200935,39726,2025-02-18 23:30:16,Confirmado,1129
786728,58251,2025-06-30 14:03:20,Pending,1553
680197,15419,2024-06-28 00:40:04,Pending,2304
545899,15578,2024-08-08 14:14:06,Confirmado,2752
286461,41010,2024-04-14 13:57:16,Pending,3962
772908,32984,2025-03-31 21:03:29,Confirmado,2974
911912,83299,2023-10-25 07:00:04,Pending,1780
581459,56080,2025-05-20 06:47:39,Confirmado,2915
618521,47592,2023-12-02 10:16:25,Pending,2385
876356,30390,2024-11-13 04:31:32,CANCELADO,610
931610,35476,2023-11-04 22:38:56,Confirmado,3604
461933,60784,2024-07-17 06:50:18,Confirmado,3931
429841,16179,2025-01-02 13:15:51,Pending,3899
393474,27959,2024-08-11 06:05:41,Confirmado,2279
104352,63639,2024-06-27 22:17:25,Confirmado,2321
978753,41742,2025-04-18 03:57:19,Confirmado,4678
361429,45733,2023-11-29 21:22:17,Confirmado,1431
226793,62234,2024-08-31 04:32:00,Pending,1091
798737,44464,2023-11-26 23:54:53,Pending,1270
228651,15280,2025-07-23 00:00:53,CANCELADO,3991
852221,19572,2024-03-24 19:20:41,Confirmado,6219
154812,83396,2023-10-06 21:01:21,CANCELADO,6879
749575,96674,2024-03-03 13:34:09,Confirmado,1516
764859,65886,2023-09-15 04:47:19,Confirmado,6133
588978,83748,2023-08-30 23:57:09,Pending,2732
494298,66027,2025-02-25 04:35:42,CANCELADO,4348
512378,88562,2025-04-05 14:52:53,Pending,2345
255802,56151,2023-10-09 21:07:32,Confirmado,6289
627765,98631,2024-02-06 07:44:01,Confirmado,1493
618389,65886,2023-08-21 07:41:48,Pending,2745
699225,41074,2025-06-30 17:17:22,Confirmado,2982
431378,60320,2023-08-20 11:29:25,Confirmado,3445
733865,46102,2025-05-16 08:07:33,Confirmado,4737
476377,96825,2024-09-26 18:07:49,Confirmado,7611
768748,82487,2025-07-20 00:17:32,CANCELADO,3326
548925,60499,2025-07-11 05:56:01,Confirmado,2774
935400,60499,2024-10-31 12:08:01,Confirmado,561
881836,89424,2023-09-06 11:17:59,Confirmado,2850
210641,30930,2023-12-01 14:35:56,Confirmado,7035
644000,70282,2025-05-21 15:25:10,Confirmado,5271
825188,50001,2024-12-25 23:34:54,Confirmado,3946
787977,31316,2025-03-13 12:45:49,Confirmado,1361
237302,15381,2024-08-30 13:41:25,Confirmado,4771
682645,50457,2023-08-30 07:09:21,Confirmado,4275
997149,19323,2024-11-02 20:07:19,CANCELADO,855
972999,21625,2023-09-03 15:03:14,Confirmado,3968
904156,98402,2025-07-13 08:20:13,Confirmado,1046
797048,30930,2025-06-13 14:25:04,Confirmado,2846
705289,58199,2023-09-13 02:22:33,CANCELADO,4836
162159,90999,2024-10-20 01:23:16,Confirmado,2433
551539,58071,2025-04-05 23:32:58,Confirmado,2838
679431,29861,2025-07-20 02:58:02,Pending,5170
367245,79999,2025-04-27 08:38:48,CANCELADO,2730
830840,45733,2023-12-21 16:59:59,Confirmado,840
458144,20587,2023-10-28 08:49:57,Confirmado,6937
208822,29589,2023-11-22 07:08:26,Confirmado,6403
383911,66798,2023-11-24 11:59:18,Confirmado,2744
543209,17479,2024-12-01 06:36:12,Confirmado,1198
461324,88622,2024-09-18 17:45:08,Confirmado,1707
413264,78605,2023-10-17 16:30:34,Pending,1518
783875,82045,2024-01-04 11:33:16,CANCELADO,4272
974653,74589,2024-12-11 02:14:58,Pending,3342
902584,37956,2024-01-02 13:12:25,Pending,3495
372625,27503,2024-08-11 12:30:37,Confirmado,2508
473183,35485,2023-09-04 15:18:44,Confirmado,2136
376908,19572,2024-11-26 07:25:23,Confirmado,3704
297161,47592,2024-09-15 18:24:30,Confirmado,1931
712850,67919,2024-12-22 15:35:34,Pending,4244
338697,11169,2024-08-02 10:21:19,Confirmado,4356
178922,99119,2024-08-08 17:43:04,Confirmado,1466
522783,47045,2025-06-18 13:26:57,Pending,4096
623434,51679,2024-01-01 20:27:47,Confirmado,6843
190627,91095,2023-10-24 04:47:51,CANCELADO,4559
887282,19656,2023-08-20 13:50:40,CANCELADO,750
645138,66383,2024-03-13 19:19:41,CANCELADO,4467
749808,74522,2024-06-23 21:10:20,Pending,3064
525018,21319,2024-01-04 13:22:02,Confirmado,2466
453396,21471,2023-11-19 12:16:56,Pending,212
633164,55948,2024-02-16 20:22:12,CANCELADO,3102
344505,39400,2025-06-28 13:40:40,Confirmado,5630
829357,81143,2023-12-15 01:31:34,Pending,3064
528280,10956,2024-03-02 08:47:55,Confirmado,1620
227411,30323,2024-07-24 13:28:15,Pending,2643
119171,78951,2024-11-13 07:37:42,Pending,3402
764103,94930,2024-12-04 06:54:35,CANCELADO,98
119122,45947,2024-05-30 01:38:50,Confirmado,1338
414011,94130,2024-01-29 14:28:27,CANCELADO,295
353574,31168,2023-10-27 11:42:38,Pending,5896
137274,30501,2023-10-09 10:28:42,Confirmado,4541
677127,85540,2024-06-25 23:18:50,Confirmado,1613
374620,40546,2024-07-15 05:37:35,Confirmado,3539
124128,29803,2024-06-11 02:00:40,CANCELADO,3353
912935,10173,2025-07-07 05:15:28,Confirmado,2104
155547,38669,2024-11-14 00:14:52,Confirmado,203
312516,13196,2024-02-27 15:54:12,Pending,5761
343707,46848,2024-10-09 22:45:01,Confirmado,1156
532516,66330,2024-06-10 09:55:37,CANCELADO,3589
987287,79530,2024-07-24 20:02:11,Pending,2555
343151,70734,2024-03-04 15:16:33,CANCELADO,1017
867749,57433,2024-04-18 07:57:16,Confirmado,3969
535673,63947,2024-01-08 22:30:46,Confirmado,2509
752653,66930,2023-12-03 23:40:12,Confirmado,3959
485848,92232,2023-12-28 17:28:25,Confirmado,1902
502499,67790,2024-05-03 17:01:00,Confirmado,6084
104921,91108,2024-12-29 11:39:49,Confirmado,1694
996246,27972,2024-01-12 00:10:00,CANCELADO,5066
612177,42227,2025-04-12 20:51:16,Confirmado,3823
176963,83487,2024-03-29 05:41:14,Pending,902
369889,61776,2024-10-06 04:11:26,Confirmado,2393
906182,62945,2024-05-15 06:02:31,Confirmado,2742
759028,96674,2023-08-29 04:52:18,Pending,399
881069,12414,2024-12-27 01:15:03,Pending,4000
174045,96149,2023-08-21 01:56:45,Confirmado,1826
385199,98559,2025-02-18 15:38:21,Confirmado,3244
986467,19569,2024-03-17 06:24:22,Pending,2050
286728,89472,2023-09-28 16:14:37,Confirmado,5386
559684,27180,2024-08-17 02:36:18,Confirmado,4313
538115,74374,2024-02-20 18:27:18,Pending,49
820176,85502,2025-06-09 06:39:42,Confirmado,1307
503065,63936,2025-07-13 12:14:42,Confirmado,3439
658405,48390,2025-05-26 14:48:14,Confirmado,2328
649511,89482,2025-03-04 01:40:24,Confirmado,2343
590573,42901,2024-01-10 18:19:44,Confirmado,594
993039,60176,2024-12-04 18:04:48,Confirmado,1045
750093,38381,2024-12-08 08:14:17,Confirmado,3117
479206,18491,2024-05-26 08:55:35,Confirmado,5237
315033,32125,2025-07-24 16:34:27,Confirmado,6841
416282,28631,2024-04-26 23:19:16,Confirmado,2740
738405,20832,2024-12-24 08:56:31,Confirmado,1564
110579,90471,2024-02-01 03:58:40,Pending,1261
802256,86996,2023-10-01 08:20:35,Confirmado,6161
435508,52126,2024-07-26 01:33:38,Confirmado,2924
757409,92232,2025-01-10 01:13:17,CANCELADO,2990
589867,60499,2025-01-29 14:41:00,CANCELADO,4308
330449,70472,2024-01-31 17:49:18,CANCELADO,2495
535997,46524,2025-06-23 17:00:23,Pending,3509
131995,40685,2023-09-30 21:19:47,Confirmado,1746
579581,47320,2024-02-27 05:18:01,CANCELADO,2999
578053,93683,2023-10-09 12:56:13,Confirmado,5579
969334,14362,2023-08-11 12:13:44,Confirmado,4012
352387,71591,2024-04-12 11:33:46,Confirmado,2320
417105,84347,2024-04-24 19:25:05,Pending,3294
518233,63451,2025-04-29 14:11:11,Confirmado,595
154811,94356,2025-03-21 10:26:03,CANCELADO,5573
311173,35500,2025-04-19 12:27:22,Confirmado,2817
971746,64101,2025-07-15 08:48:55,Confirmado,2198
965703,68313,2024-10-02 14:54:14,CANCELADO,3015
939621,31394,2023-08-10 09:29:57,Confirmado,825
540163,44887,2024-04-01 05:52:03,Pending,1716
239704,83030,2025-06-13 22:49:19,Confirmado,4153
460605,54158,2025-02-07 10:43:32,Confirmado,4817
527994,17563,2024-10-09 04:33:41,Confirmado,3694
469215,73242,2023-09-11 07:14:41,Confirmado,8162
540996,19505,2023-10-25 06:30:51,Confirmado,4949
545177,82281,2025-05-10 01:19:29,Confirmado,505
337801,91380,2024-07-13 13:37:11,Confirmado,4359
694840,66299,2024-02-16 02:06:32,Confirmado,2717
592482,83712,2024-05-14 23:17:52,Confirmado,2969
468273,79761,2025-02-25 20:14:48,Confirmado,3741
394242,27207,2024-12-09 23:43:25,CANCELADO,3320
266122,23588,2024-10-23 01:29:26,Confirmado,2775
933477,26751,2024-12-02 15:16:36,Confirmado,2594
926109,52678,2024-12-06 05:23:57,Confirmado,3488
443425,77098,2024-03-24 15:38:29,Confirmado,2426
982094,36921,2023-11-05 05:07:44,Confirmado,844
938291,53030,2024-12-04 05:44:25,Confirmado,2900
126650,38160,2024-07-30 10:57:23,CANCELADO,4121
697786,43341,2023-09-18 18:16:48,Pending,5503
146365,41840,2024-04-24 07:20:59,Confirmado,1675
461899,22977,2024-10-09 08:00:43,Confirmado,3763
887982,55750,2025-05-16 22:02:28,Pending,2277
924775,40607,2025-06-28 03:31:08,Confirmado,4898
277598,14110,2023-10-16 07:23:04,Confirmado,7417
407513,15157,2025-03-24 15:34:07,Pending,1943
334961,36191,2025-01-31 10:16:44,Confirmado,3404
716991,79412,2025-06-21 02:27:14,Confirmado,1293
119729,50816,2024-12-14 03:09:35,CANCELADO,729
565818,90874,2023-11-09 12:22:43,CANCELADO,5303
189499,64548,2024-01-02 22:35:53,CANCELADO,763
874136,41333,2023-10-23 20:37:40,Confirmado,5039
266762,69739,2024-05-26 22:09:59,Confirmado,8315
506242,99119,2024-07-29 00:18:05,CANCELADO,4067
634265,40546,2024-07-30 23:35:53,Pending,5356
816091,44602,2025-04-05 19:31:56,Pending,5264
756045,26751,2025-02-17 16:38:39,Confirmado,539
410898,85878,2025-07-08 10:15:41,CANCELADO,3756
393549,71207,2024-09-07 05:23:40,Confirmado,3114
348177,90102,2024-06-16 07:37:03,CANCELADO,3664
751912,62234,2025-04-21 00:37:50,Pending,1841
452008,17835,2024-08-08 00:51:13,CANCELADO,2603
977924,92108,2024-01-03 22:21:19,Confirmado,1202
855751,65900,2024-03-03 11:19:02,Confirmado,1672
210171,23965,2024-08-13 22:19:21,Confirmado,1648
137751,45435,2024-09-30 21:26:38,CANCELADO,2677
825389,50540,2023-10-07 00:36:46,Confirmado,6164
174477,92108,2024-03-28 06:21:43,Pending,2060
185431,13549,2024-03-30 21:18:02,Confirmado,1565
916467,49700,2023-12-06 08:09:41,Confirmado,1957
528404,40752,2025-04-19 11:56:02,Pending,5599
836050,97335,2024-12-22 08:10:29,Confirmado,2904
235635,17094,2025-03-18 05:12:53,Confirmado,5134
984853,10405,2024-04-21 00:31:27,Confirmado,750
555926,50044,2023-12-10 05:55:38,Pending,1344
680785,92063,2024-11-20 09:14:26,CANCELADO,2875
318622,72741,2025-03-15 22:38:18,CANCELADO,3195
647385,72176,2025-04-01 22:53:25,CANCELADO,4703
567530,31376,2023-11-18 00:50:12,Confirmado,6131
514731,75924,2024-09-11 20:18:56,Confirmado,2837
415875,74521,2023-10-19 16:25:29,Confirmado,2665
956423,47664,2025-05-30 04:07:22,CANCELADO,127
820605,95213,2023-09-24 13:58:19,Confirmado,3994
331602,93762,2025-07-14 13:23:53,Pending,833
417829,14702,2024-04-14 23:00:49,CANCELADO,5015
485350,29846,2024-05-23 09:00:24,Pending,5257
306762,10173,2024-12-29 19:50:40,Confirmado,375
781619,43728,2025-02-04 21:05:48,Confirmado,7262
243910,30068,2024-09-18 12:27:32,Confirmado,1025
474854,89974,2023-07-29 15:52:18,Confirmado,6042
625816,88013,2023-08-13 23:04:13,Confirmado,2278
939417,70753,2024-06-27 22:07:13,Confirmado,1026
714976,74105,2024-10-06 16:27:02,Confirmado,6549
462926,82066,2024-02-12 08:27:24,Confirmado,1209
369016,47815,2024-02-18 09:55:19,Confirmado,2292
766216,53596,2023-09-20 10:27:43,Pending,3606
484113,81470,2025-06-04 16:45:57,Confirmado,1449
880877,72746,2024-05-04 08:48:20,Confirmado,3876
556613,12451,2024-07-17 00:54:19,CANCELADO,3131
389035,91240,2025-01-13 21:27:31,Confirmado,2469
211899,65984,2023-09-07 02:24:06,CANCELADO,375
629411,89052,2024-11-21 22:02:01,Confirmado,3134
879806,24885,2023-11-07 18:03:35,Confirmado,5586
772956,54274,2024-08-14 12:28:42,Confirmado,2053
714547,47778,2024-11-04 13:34:29,Confirmado,4372
630084,22977,2024-01-10 05:39:42,Pending,1677
182385,14110,2025-06-27 02:11:38,Confirmado,6474
514392,59663,2023-11-21 22:06:24,Confirmado,1754
888491,95213,2025-06-17 02:49:44,Confirmado,4102
